"pub_date","advances_sqkm","cot_sqkm","infils_sqkm","claims_sqkm","ua_cos_sqkm","flet_sqkm","presence_sqkm","claims_flet_sqkm","claims_presence_sqkm","ua_cos_claims_sqkm","flet_delta","flet_7day_avg","presence_delta","presence_7day_avg"
"2024-05-05","692.09","107904.48","0.00","472.10","411.87","108596.56","108596.56","109068.66","109068.66","883.97","0.95","7.0057","0.95","7.0057"
"2024-05-06","693.24","107904.48","0.00","472.29","411.87","108597.71","108597.71","109070.00","109070.00","884.16","1.15","5.5900","1.15","5.5900"
"2024-05-07","694.49","107904.48","0.00","472.54","411.77","108598.96","108598.96","109071.49","109071.49","884.31","1.25","5.3471","1.25","5.3471"
"2024-05-08","711.84","107904.48","0.00","458.01","408.86","108616.31","108616.31","109074.31","109074.31","866.87","17.35","7.3371","17.35","7.3371"
"2024-05-09","717.30","107904.48","0.00","460.28","408.86","108621.77","108621.77","109082.04","109082.04","869.14","5.46","7.8214","5.46","7.8214"
"2024-05-10","756.63","107904.48","0.00","486.18","408.72","108661.10","108661.10","109147.27","109147.27","894.90","39.33","13.1514","39.33","13.1514"
"2024-05-11","779.00","107904.48","0.00","606.24","408.63","108683.47","108683.47","109289.70","109289.70","1014.87","22.37","12.5514","22.37","12.5514"
"2024-05-12","842.38","107904.48","0.00","564.01","399.69","108746.85","108746.85","109310.85","109310.85","963.70","63.38","21.4700","63.38","21.4700"
"2024-05-13","845.62","107904.48","0.00","589.70","399.56","108750.09","108750.09","109339.78","109339.78","989.26","3.24","21.7686","3.24","21.7686"
"2024-05-14","899.29","107904.48","0.00","552.36","399.56","108803.76","108803.76","109356.11","109356.11","951.92","53.67","29.2571","53.67","29.2571"
"2024-05-15","904.59","107904.48","0.00","552.80","398.15","108809.05","108809.05","109361.85","109361.85","950.95","5.29","27.5343","5.29","27.5343"
"2024-05-16","945.99","107904.48","0.00","530.46","397.71","108850.46","108850.46","109380.92","109380.92","928.17","41.41","32.6700","41.41","32.6700"
"2024-05-17","946.87","107904.48","0.00","553.11","397.41","108851.34","108851.34","109404.44","109404.44","950.51","0.88","27.1771","0.88","27.1771"
"2024-05-18","949.06","107904.48","0.00","558.64","396.91","108853.53","108853.53","109412.17","109412.17","955.56","2.19","24.2943","2.19","24.2943"
"2024-05-19","952.07","107904.48","0.00","560.30","396.91","108856.54","108856.54","109416.83","109416.83","957.21","3.01","15.6700","3.01","15.6700"
"2024-05-20","960.70","107904.48","0.00","576.35","386.45","108865.17","108865.17","109441.51","109441.51","962.79","8.63","16.4400","8.63","16.4400"
"2024-05-21","853.20","108016.78","0.00","572.12","386.45","108869.96","108869.96","109442.08","109442.08","958.57","4.79","9.4571","4.79","9.4571"
"2024-05-22","853.64","108016.78","0.00","573.44","384.69","108870.40","108870.40","109443.83","109443.83","958.12","0.44","8.7643","0.44","8.7643"
"2024-05-23","856.40","108016.78","0.00","574.87","381.98","108873.16","108873.16","109448.03","109448.03","956.85","2.76","3.2429","2.76","3.2429"
"2024-05-24","866.85","108016.78","0.00","572.20","381.37","108883.61","108883.61","109455.80","109455.80","953.57","10.45","4.6100","10.45","4.6100"
"2024-05-25","867.01","108016.78","0.00","573.68","381.37","108883.77","108883.77","109457.44","109457.44","955.05","0.16","4.3200","0.16","4.3200"
"2024-05-26","869.57","108016.78","0.00","573.76","381.37","108886.33","108886.33","109460.08","109460.08","955.13","2.56","4.2557","2.56","4.2557"
"2024-05-27","879.29","108016.78","0.00","565.87","382.23","108896.05","108896.05","109461.91","109461.91","948.10","9.72","4.4114","9.72","4.4114"
"2024-05-28","883.75","108016.78","0.00","564.28","382.28","108900.51","108900.51","109464.79","109464.79","946.57","4.46","4.3643","4.46","4.3643"
"2024-05-29","891.99","108016.78","0.00","563.43","381.71","108908.75","108908.75","109472.18","109472.18","945.14","8.24","5.4786","8.24","5.4786"
"2024-05-30","897.61","108016.78","0.00","558.50","381.72","108914.37","108914.37","109472.87","109472.87","940.22","5.62","5.8871","5.62","5.8871"
"2024-05-31","897.77","108016.78","0.00","560.53","381.72","108914.53","108914.53","109475.06","109475.06","942.25","0.16","4.4171","0.16","4.4171"
"2024-06-01","902.42","108016.78","0.00","560.36","381.66","108919.18","108919.18","109479.53","109479.53","942.01","4.65","5.0586","4.65","5.0586"
"2024-06-02","904.09","108016.78","0.00","561.95","381.61","108920.85","108920.85","109482.80","109482.80","943.57","1.67","4.9314","1.67","4.9314"
"2024-06-03","905.47","108016.78","0.00","564.06","381.11","108922.23","108922.23","109486.28","109486.28","945.17","1.38","3.7400","1.38","3.7400"
"2024-06-04","913.61","108016.78","0.00","560.71","380.98","108930.37","108930.37","109491.07","109491.07","941.69","8.14","4.2657","8.14","4.2657"
"2024-06-05","968.02","108016.78","0.00","518.53","377.75","108984.78","108984.78","109503.31","109503.31","896.28","54.41","10.8614","54.41","10.8614"
"2024-06-06","971.14","108016.78","0.00","519.35","377.64","108987.90","108987.90","109507.25","109507.25","896.99","3.12","10.5043","3.12","10.5043"
"2024-06-07","971.40","108016.78","0.00","515.01","378.62","108988.16","108988.16","109503.16","109503.16","893.63","0.26","10.5186","0.26","10.5186"
"2024-06-08","972.42","108016.78","0.00","515.50","378.62","108989.18","108989.18","109504.68","109504.68","894.12","1.02","10.0000","1.02","10.0000"
"2024-06-09","983.67","108016.78","0.00","509.60","378.59","109000.43","109000.43","109510.02","109510.02","888.20","11.25","11.3686","11.25","11.3686"
"2024-06-10","985.85","108016.78","0.00","512.90","378.01","109002.61","109002.61","109515.50","109515.50","890.91","2.18","11.4829","2.18","11.4829"
"2024-06-11","989.86","108016.78","0.00","520.02","378.05","109006.62","109006.62","109526.63","109526.63","898.07","4.01","10.8929","4.01","10.8929"
"2024-06-12","991.27","108016.78","0.00","522.38","377.27","109008.03","109008.03","109530.41","109530.41","899.65","1.41","3.3214","1.41","3.3214"
"2024-06-13","1011.90","108016.78","0.00","508.99","377.29","109028.66","109028.66","109537.65","109537.65","886.29","20.63","5.8229","20.63","5.8229"
"2024-06-14","1027.27","108016.78","0.00","499.87","377.21","109044.03","109044.03","109543.89","109543.89","877.08","15.37","7.9814","15.37","7.9814"
"2024-06-15","1030.05","108016.78","0.00","498.19","377.21","109046.81","109046.81","109545.00","109545.00","875.40","2.78","8.2329","2.78","8.2329"
"2024-06-16","1030.24","108016.78","0.00","498.03","377.21","109047.00","109047.00","109545.03","109545.03","875.23","0.19","6.6529","0.19","6.6529"
"2024-06-17","1036.97","108016.78","0.00","495.24","376.81","109053.73","109053.73","109548.97","109548.97","872.05","6.73","7.3029","6.73","7.3029"
"2024-06-18","1039.19","108016.78","0.00","495.07","376.81","109055.95","109055.95","109551.02","109551.02","871.88","2.22","7.0471","2.22","7.0471"
"2024-06-19","1062.67","107992.63","0.00","492.66","378.41","109055.28","109055.28","109547.94","109547.94","871.07","-0.67","6.7500","-0.67","6.7500"
"2024-06-20","1064.13","107992.63","0.00","490.64","378.70","109056.74","109056.74","109547.38","109547.38","869.34","1.46","4.0114","1.46","4.0114"
"2024-06-21","1065.36","107992.63","0.00","489.95","378.70","109057.97","109057.97","109547.92","109547.92","868.65","1.23","1.9914","1.23","1.9914"
"2024-06-22","1067.04","107992.63","0.00","494.06","378.70","109059.65","109059.65","109553.70","109553.70","872.75","1.68","1.8343","1.68","1.8343"
"2024-06-23","1075.90","107992.63","0.00","502.69","373.65","109068.51","109068.51","109571.20","109571.20","876.35","8.86","3.0729","8.86","3.0729"
"2024-06-24","1077.85","107992.63","0.00","507.58","373.69","109070.46","109070.46","109578.03","109578.03","881.27","1.95","2.3900","1.95","2.3900"
"2024-06-25","1078.91","107992.63","0.00","512.73","372.97","109071.52","109071.52","109584.23","109584.23","885.69","1.06","2.2243","1.06","2.2243"
"2024-06-26","1081.04","107992.63","0.00","511.07","372.97","109073.65","109073.65","109584.71","109584.71","884.04","2.13","2.6243","2.13","2.6243"
"2024-06-27","1083.93","107992.63","0.00","510.45","371.81","109076.54","109076.54","109586.98","109586.98","882.26","2.89","2.8286","2.89","2.8286"
"2024-06-28","1082.68","107989.42","0.00","505.48","376.40","109072.08","109072.08","109577.56","109577.56","881.88","-4.46","2.0157","-4.46","2.0157"
"2024-06-29","1083.00","107989.42","0.00","523.66","375.59","109072.41","109072.41","109596.06","109596.06","899.25","0.33","1.8229","0.33","1.8229"
"2024-06-30","1086.68","107987.88","0.00","529.00","377.10","109074.54","109074.54","109603.52","109603.52","906.09","2.13","0.8614","2.13","0.8614"
"2024-07-01","1088.88","107987.11","0.00","530.73","378.16","109075.97","109075.97","109606.69","109606.69","908.89","1.43","0.7871","1.43","0.7871"
"2024-07-02","1093.88","107987.11","0.00","533.65","377.08","109080.97","109080.97","109614.62","109614.62","910.73","5.00","1.3500","5.00","1.3500"
"2024-07-03","1104.94","107987.11","0.00","535.44","371.55","109092.03","109092.03","109627.46","109627.46","906.99","11.06","2.6257","11.06","2.6257"
"2024-07-04","1113.02","107987.11","0.00","534.94","370.68","109100.12","109100.12","109635.06","109635.06","905.63","8.09","3.3686","8.09","3.3686"
"2024-07-05","1122.65","107987.11","0.00","524.67","371.55","109109.74","109109.74","109634.41","109634.41","896.21","9.62","5.3800","9.62","5.3800"
"2024-07-06","1125.39","107987.11","0.00","522.94","371.55","109112.48","109112.48","109635.42","109635.42","894.49","2.74","5.7243","2.74","5.7243"
"2024-07-07","1127.67","107987.11","0.00","530.51","371.89","109114.77","109114.77","109645.28","109645.28","902.40","2.29","5.7471","2.29","5.7471"
"2024-07-08","1129.91","107987.11","0.00","530.44","370.40","109117.00","109117.00","109647.44","109647.44","900.84","2.23","5.8614","2.23","5.8614"
"2024-07-09","1128.60","107987.11","0.00","534.29","371.74","109115.69","109115.69","109649.98","109649.98","906.03","-1.31","4.9600","-1.31","4.9600"
"2024-07-10","1130.48","107987.11","0.00","535.30","371.57","109117.58","109117.58","109652.87","109652.87","906.86","1.89","3.6500","1.89","3.6500"
"2024-07-11","1139.12","107987.11","0.00","530.27","370.19","109126.21","109126.21","109656.48","109656.48","900.46","8.63","3.7271","8.63","3.7271"
"2024-07-12","1143.31","107987.11","0.00","527.90","369.63","109130.41","109130.41","109658.30","109658.30","897.53","4.20","2.9529","4.20","2.9529"
"2024-07-13","1153.61","107985.84","0.00","521.53","369.67","109139.43","109139.43","109660.96","109660.96","891.19","9.02","3.8500","9.02","3.8500"
"2024-07-14","1156.35","107985.84","0.00","523.28","367.38","109142.17","109142.17","109665.45","109665.45","890.66","2.74","3.9143","2.74","3.9143"
"2024-07-15","1156.67","107985.84","0.00","526.93","367.39","109142.49","109142.49","109669.40","109669.40","894.32","0.32","3.6414","0.32","3.6414"
"2024-07-16","1159.65","107985.84","0.00","525.41","367.39","109145.47","109145.47","109670.87","109670.87","892.79","2.98","4.2543","2.98","4.2543"
"2024-07-17","1183.13","107984.56","0.00","517.68","370.48","109167.67","109167.67","109685.35","109685.35","888.16","22.20","7.1557","22.20","7.1557"
"2024-07-18","891.76","108301.34","0.00","505.24","359.76","109193.09","109193.09","109698.32","109698.32","865.00","25.42","9.5543","25.42","9.5543"
"2024-07-19","916.98","108301.34","0.00","503.74","358.52","109218.31","109218.31","109722.04","109722.04","862.26","25.22","12.5571","25.22","12.5571"
"2024-07-20","937.86","108301.34","0.00","488.71","358.51","109239.18","109239.18","109727.89","109727.89","847.22","20.87","14.2500","20.87","14.2500"
"2024-07-21","941.59","108301.34","0.00","490.35","358.25","109242.91","109242.91","109733.27","109733.27","848.60","3.73","14.3914","3.73","14.3914"
"2024-07-22","943.34","108301.34","0.00","495.79","358.23","109244.66","109244.66","109740.45","109740.45","853.88","1.75","14.5957","1.75","14.5957"
"2024-07-23","945.61","108301.34","0.00","495.31","357.40","109246.94","109246.94","109742.25","109742.25","852.71","2.28","14.4957","2.28","14.4957"
"2024-07-24","946.75","108301.34","0.00","504.67","355.18","109248.07","109248.07","109752.74","109752.74","859.85","1.13","11.4857","1.13","11.4857"
"2024-07-25","948.00","108301.34","0.00","510.10","354.24","109249.32","109249.32","109759.42","109759.42","864.33","1.25","8.0329","1.25","8.0329"
"2024-07-26","958.41","108301.34","0.00","508.87","353.16","109259.73","109259.73","109768.60","109768.60","862.02","10.41","5.9171","10.41","5.9171"
"2024-07-27","958.98","108301.34","0.00","517.77","353.29","109260.30","109260.30","109778.07","109778.07","871.06","0.57","3.0171","0.57","3.0171"
"2024-07-28","962.38","108301.34","0.00","520.74","353.25","109263.71","109263.71","109784.45","109784.45","873.99","3.41","2.9714","3.41","2.9714"
"2024-07-29","972.41","108301.34","0.00","520.98","352.42","109273.73","109273.73","109794.71","109794.71","873.41","10.02","4.1529","10.02","4.1529"
"2024-07-30","977.22","108301.34","0.00","523.10","351.54","109278.54","109278.54","109801.64","109801.64","874.63","4.81","4.5143","4.81","4.5143"
"2024-07-31","988.36","108301.34","0.00","515.17","350.43","109289.68","109289.68","109804.85","109804.85","865.61","11.14","5.9443","11.14","5.9443"
"2024-08-01","992.94","108301.34","0.00","515.95","349.70","109294.27","109294.27","109810.22","109810.22","865.65","4.59","6.4214","4.59","6.4214"
"2024-08-02","999.95","108301.34","0.00","523.69","347.74","109301.28","109301.28","109824.96","109824.96","871.43","7.01","5.9357","7.01","5.9357"
"2024-08-03","1005.03","108301.34","0.00","519.50","347.72","109306.36","109306.36","109825.85","109825.85","867.22","5.08","6.5800","5.08","6.5800"
"2024-08-04","1005.68","108301.34","0.00","525.87","347.57","109307.01","109307.01","109832.88","109832.88","873.45","0.65","6.1857","0.65","6.1857"
"2024-08-05","1016.03","108301.34","0.00","530.01","343.29","109317.36","109317.36","109847.37","109847.37","873.30","10.35","6.2329","10.35","6.2329"
"2024-08-06","1017.55","108301.34","0.00","542.62","340.55","109318.88","109318.88","109861.49","109861.49","883.06","1.52","5.7629","1.52","5.7629"
"2024-08-07","1018.30","108301.34","0.00","542.16","340.10","109319.63","109319.63","109861.78","109861.78","882.26","0.75","4.2786","0.75","4.2786"
"2024-08-08","1018.31","108301.34","0.00","557.51","340.10","109319.63","109319.63","109877.14","109877.14","897.61","0.00","3.6229","0.00","3.6229"
"2024-08-09","1028.57","108301.34","0.00","550.37","340.10","109329.90","109329.90","109880.26","109880.26","890.47","10.27","4.0886","10.27","4.0886"
"2024-08-10","1030.36","108301.34","0.00","556.85","338.82","109331.69","109331.69","109888.54","109888.54","895.67","1.79","3.6186","1.79","3.6186"
"2024-08-11","1036.10","108301.34","0.00","568.38","338.82","109337.42","109337.42","109905.80","109905.80","907.20","5.73","4.3443","5.73","4.3443"
"2024-08-12","1041.95","108301.34","0.00","572.98","338.35","109343.27","109343.27","109916.25","109916.25","911.33","5.85","3.7014","5.85","3.7014"
"2024-08-13","1042.89","108301.34","0.00","582.29","338.81","109344.21","109344.21","109926.50","109926.50","921.10","0.94","3.6186","0.94","3.6186"
"2024-08-14","1050.12","108301.34","0.00","581.06","337.97","109351.45","109351.45","109932.49","109932.49","919.03","7.24","4.5457","7.24","4.5457"
"2024-08-15","1087.19","108301.34","0.00","563.35","337.77","109388.52","109388.52","109951.86","109951.86","901.11","37.07","9.8414","37.07","9.8414"
"2024-08-16","1088.53","108301.34","0.00","568.74","337.67","109389.85","109389.85","109958.59","109958.59","906.41","1.33","8.5643","1.33","8.5643"
"2024-08-17","1088.91","108301.34","0.00","576.49","337.73","109390.24","109390.24","109966.72","109966.72","914.22","0.39","8.3643","0.39","8.3643"
"2024-08-18","1089.55","108301.34","0.00","611.53","337.33","109390.88","109390.88","110002.41","110002.41","948.86","0.64","7.6371","0.64","7.6371"
"2024-08-19","1103.88","108301.34","0.00","615.04","337.05","109405.21","109405.21","110020.25","110020.25","952.09","14.33","8.8486","14.33","8.8486"
"2024-08-20","1106.44","108301.34","0.00","624.88","337.05","109407.77","109407.77","110032.65","110032.65","961.93","2.56","9.0800","2.56","9.0800"
"2024-08-21","1115.99","108301.34","0.00","624.44","336.92","109417.32","109417.32","110041.75","110041.75","961.36","9.55","9.4100","9.55","9.4100"
"2024-08-22","1169.01","108301.34","0.00","585.54","335.32","109470.33","109470.33","110055.87","110055.87","920.86","53.01","11.6871","53.01","11.6871"
"2024-08-23","1176.58","108301.34","0.00","591.20","334.60","109477.91","109477.91","110069.10","110069.10","925.80","7.58","12.5800","7.58","12.5800"
"2024-08-24","1182.11","108301.34","0.00","593.18","334.60","109483.44","109483.44","110076.62","110076.62","927.79","5.53","13.3143","5.53","13.3143"
"2024-08-25","1197.86","108301.34","0.00","590.30","334.23","109499.19","109499.19","110089.49","110089.49","924.53","15.75","15.4729","15.75","15.4729"
"2024-08-26","1204.40","108301.34","0.00","588.72","334.23","109505.73","109505.73","110094.45","110094.45","922.95","6.54","14.3600","6.54","14.3600"
"2024-08-27","1230.04","108299.05","0.00","602.67","337.14","109529.07","109529.07","110131.73","110131.73","939.80","23.34","17.3286","23.34","17.3286"
"2024-08-28","1072.57","108476.90","0.00","622.43","330.86","109549.45","109549.45","110171.88","110171.88","953.29","20.38","18.8757","20.38","18.8757"
"2024-08-29","1090.68","108476.90","0.00","673.33","327.48","109567.56","109567.56","110240.89","110240.89","1000.82","18.11","13.8900","18.11","13.8900"
"2024-08-30","1121.95","108476.90","0.00","657.46","325.91","109598.83","109598.83","110256.29","110256.29","983.37","31.27","17.2743","31.27","17.2743"
"2024-08-31","1143.54","108476.90","0.00","661.31","325.91","109620.42","109620.42","110281.72","110281.72","987.22","21.59","19.5686","21.59","19.5686"
"2024-09-01","1148.75","108476.90","0.00","665.72","325.91","109625.62","109625.62","110291.34","110291.34","991.63","5.20","18.0614","5.20","18.0614"
"2024-09-02","1154.02","108476.90","0.00","690.41","325.96","109630.90","109630.90","110321.30","110321.30","1016.37","5.28","17.8814","5.28","17.8814"
"2024-09-03","1156.97","108476.90","0.00","737.63","319.43","109633.85","109633.85","110371.47","110371.47","1057.06","2.95","14.9686","2.95","14.9686"
"2024-09-04","1178.09","108476.90","0.00","726.10","318.75","109654.97","109654.97","110381.06","110381.06","1044.84","21.12","15.0743","21.12","15.0743"
"2024-09-05","1212.07","108476.90","0.00","742.25","300.68","109688.95","109688.95","110431.19","110431.19","1042.92","33.98","17.3414","33.98","17.3414"
"2024-09-06","1228.77","108476.90","0.00","733.68","300.79","109705.65","109705.65","110439.33","110439.33","1034.47","16.70","15.2600","16.70","15.2600"
"2024-09-07","1249.62","108476.90","0.00","718.54","300.79","109726.50","109726.50","110445.03","110445.03","1019.33","20.85","15.1543","20.85","15.1543"
"2024-09-08","1250.00","108476.90","0.00","720.51","300.79","109726.88","109726.88","110447.38","110447.38","1021.30","0.38","14.4657","0.38","14.4657"
"2024-09-09","1256.49","108476.90","0.00","723.92","296.50","109733.36","109733.36","110457.28","110457.28","1020.42","6.48","14.6371","6.48","14.6371"
"2024-09-10","1274.28","108476.90","0.00","713.54","296.44","109751.16","109751.16","110464.67","110464.67","1009.93","17.80","16.7586","17.80","16.7586"
"2024-09-11","1293.96","108476.90","0.00","703.11","296.45","109770.84","109770.84","110473.93","110473.93","999.57","19.68","16.5529","19.68","16.5529"
"2024-09-12","1329.50","108476.90","0.00","700.85","296.45","109806.38","109806.38","110507.21","110507.21","997.31","35.54","16.7757","35.54","16.7757"
"2024-09-13","1326.80","108486.18","0.00","703.60","295.59","109812.96","109812.96","110516.56","110516.56","999.19","6.58","15.3300","6.58","15.3300"
"2024-09-14","1334.89","108486.18","0.00","694.72","290.74","109821.05","109821.05","110515.77","110515.77","985.46","8.09","13.5071","8.09","13.5071"
"2024-09-15","1338.83","108486.18","0.00","692.82","290.63","109825.00","109825.00","110517.81","110517.81","983.45","3.95","14.0171","3.95","14.0171"
"2024-09-16","1350.43","108486.18","0.00","686.95","289.82","109836.60","109836.60","110523.54","110523.54","976.77","11.60","14.7486","11.60","14.7486"
"2024-09-17","1368.10","108486.18","0.00","694.29","289.82","109854.27","109854.27","110548.55","110548.55","984.11","17.67","14.7300","17.67","14.7300"
"2024-09-18","1378.42","108486.18","0.00","699.18","286.63","109864.58","109864.58","110563.75","110563.75","985.81","10.31","13.3914","10.31","13.3914"
"2024-09-19","1379.72","108486.18","0.00","698.52","286.73","109865.88","109865.88","110564.39","110564.39","985.25","1.30","8.5000","1.30","8.5000"
"2024-09-20","1390.10","108486.18","0.00","700.91","286.84","109876.27","109876.27","110577.17","110577.17","987.74","10.39","9.0443","10.39","9.0443"
"2024-09-21","1399.56","108486.18","0.00","710.77","286.84","109885.73","109885.73","110596.49","110596.49","997.61","9.46","9.2400","9.46","9.2400"
"2024-09-22","1412.51","108486.18","0.00","715.20","286.16","109898.68","109898.68","110613.87","110613.87","1001.36","12.95","10.5257","12.95","10.5257"
"2024-09-23","1454.86","108486.18","0.00","710.10","285.74","109941.02","109941.02","110651.12","110651.12","995.84","42.34","14.9171","42.34","14.9171"
"2024-09-24","1457.47","108486.18","0.00","725.16","285.88","109943.63","109943.63","110668.78","110668.78","1011.04","2.61","12.7657","2.61","12.7657"
"2024-09-25","1481.26","108486.18","0.00","736.35","284.93","109967.42","109967.42","110703.77","110703.77","1021.27","23.79","14.6914","23.79","14.6914"
"2024-09-26","1492.16","108486.18","0.00","727.38","284.15","109978.33","109978.33","110705.70","110705.70","1011.53","10.91","16.0643","10.91","16.0643"
"2024-09-27","1498.48","108486.18","0.00","726.19","284.11","109984.64","109984.64","110710.83","110710.83","1010.30","6.31","15.4814","6.31","15.4814"
"2024-09-28","1514.70","108486.18","0.00","715.10","284.11","110000.86","110000.86","110715.95","110715.95","999.21","16.22","16.4471","16.22","16.4471"
"2024-09-29","1516.17","108486.18","0.00","717.02","284.11","110002.34","110002.34","110719.20","110719.20","1001.13","1.48","14.8086","1.48","14.8086"
"2024-09-30","1549.36","108486.18","0.00","705.04","283.82","110035.52","110035.52","110740.56","110740.56","988.87","33.18","13.5000","33.18","13.5000"
"2024-10-01","1560.58","108486.18","0.00","708.85","283.80","110046.74","110046.74","110755.59","110755.59","992.66","11.22","14.7300","11.22","14.7300"
"2024-10-02","1566.36","108486.18","0.00","723.25","283.12","110052.53","110052.53","110775.78","110775.78","1006.38","5.79","12.1586","5.79","12.1586"
"2024-10-03","1572.24","108486.18","0.00","729.90","282.38","110058.40","110058.40","110785.77","110785.77","1012.28","5.87","11.4386","5.87","11.4386"
"2024-10-04","1581.36","108486.18","0.00","721.71","282.38","110067.53","110067.53","110789.23","110789.23","1004.09","9.13","11.8414","9.13","11.8414"
"2024-10-05","1583.07","108486.18","0.00","721.09","282.38","110069.24","110069.24","110790.32","110790.32","1003.47","1.71","9.7686","1.71","9.7686"
"2024-10-06","1587.17","108486.18","0.00","726.35","282.38","110073.34","110073.34","110799.69","110799.69","1008.73","4.10","10.1429","4.10","10.1429"
"2024-10-07","1618.99","108486.18","0.00","710.76","282.32","110105.16","110105.16","110815.91","110815.91","993.08","31.82","9.9486","31.82","9.9486"
"2024-10-08","1619.41","108486.18","0.00","713.60","282.32","110105.58","110105.58","110819.17","110819.17","995.92","0.42","8.4057","0.42","8.4057"
"2024-10-09","1634.54","108486.18","0.00","747.53","274.21","110120.71","110120.71","110868.23","110868.23","1021.73","15.13","9.7400","15.13","9.7400"
"2024-10-10","1715.98","108486.18","0.00","667.97","274.54","110202.14","110202.14","110870.09","110870.09","942.50","81.43","20.5343","81.43","20.5343"
"2024-10-11","1718.67","108486.18","0.00","665.34","274.54","110204.84","110204.84","110870.16","110870.16","939.88","2.70","19.6157","2.70","19.6157"
"2024-10-12","1719.60","108486.18","0.00","664.74","274.54","110205.77","110205.77","110870.51","110870.51","939.28","0.93","19.5043","0.93","19.5043"
"2024-10-13","1729.49","108486.18","0.00","685.35","255.87","110215.65","110215.65","110901.00","110901.00","941.22","9.88","20.3300","9.88","20.3300"
"2024-10-14","1729.61","108486.18","0.00","701.79","253.46","110215.77","110215.77","110917.56","110917.56","955.25","0.12","15.8014","0.12","15.8014"
"2024-10-15","1736.77","108486.18","0.00","726.88","222.35","110222.94","110222.94","110949.82","110949.82","949.23","7.17","16.7657","7.17","16.7657"
"2024-10-16","1772.62","108486.18","0.00","707.17","222.35","110258.79","110258.79","110965.96","110965.96","929.52","35.85","19.7257","35.85","19.7257"
"2024-10-17","1783.89","108486.18","0.00","705.91","222.49","110270.06","110270.06","110975.97","110975.97","928.40","11.27","9.7029","11.27","9.7029"
"2024-10-18","1799.16","108486.18","0.00","699.81","222.49","110285.33","110285.33","110985.14","110985.14","922.30","15.27","11.4986","15.27","11.4986"
"2024-10-19","1825.19","108486.18","0.00","654.33","222.64","110311.36","110311.36","110965.69","110965.69","876.97","26.03","15.0843","26.03","15.0843"
"2024-10-20","1826.93","108486.18","0.00","695.34","222.14","110313.10","110313.10","111008.44","111008.44","917.48","1.74","13.9214","1.74","13.9214"
"2024-10-21","1852.93","108486.18","0.00","682.26","221.89","110339.10","110339.10","111021.35","111021.35","904.15","26.00","17.6186","26.00","17.6186"
"2024-10-22","1857.77","108486.18","0.00","710.37","221.99","110343.93","110343.93","111054.30","111054.30","932.36","4.83","17.2843","4.83","17.2843"
"2024-10-23","1880.89","108486.18","0.00","714.82","219.86","110367.06","110367.06","111081.87","111081.87","934.68","23.13","15.4671","23.13","15.4671"
"2024-10-24","1898.28","108486.18","0.00","702.74","220.00","110384.45","110384.45","111087.19","111087.19","922.73","17.39","16.3414","17.39","16.3414"
"2024-10-25","1896.39","108486.18","0.00","737.08","219.90","110382.56","110382.56","111119.63","111119.63","956.97","-1.89","13.8900","-1.89","13.8900"
"2024-10-26","1934.68","108486.18","0.00","748.94","219.90","110420.85","110420.85","111169.79","111169.79","968.84","38.29","15.6414","38.29","15.6414"
"2024-10-27","1979.93","108486.18","0.00","751.98","219.90","110466.10","110466.10","111218.08","111218.08","971.87","45.25","21.8571","45.25","21.8571"
"2024-10-28","2012.52","108486.18","0.00","760.41","219.40","110498.69","110498.69","111259.10","111259.10","979.81","32.59","22.7986","32.59","22.7986"
"2024-10-29","2026.84","108486.18","0.00","767.89","219.42","110513.00","110513.00","111280.89","111280.89","987.30","14.31","24.1529","14.31","24.1529"
"2024-10-30","2046.84","108486.18","0.00","771.37","219.72","110533.01","110533.01","111304.38","111304.38","991.09","20.01","23.7071","20.01","23.7071"
"2024-10-31","2083.67","108486.18","0.00","780.62","224.57","110569.83","110569.83","111350.45","111350.45","1005.18","36.82","26.4829","36.82","26.4829"
"2024-11-01","2085.97","108486.18","0.00","826.50","224.50","110572.13","110572.13","111398.64","111398.64","1051.00","2.30","27.0814","2.30","27.0814"
"2024-11-02","2088.99","108486.18","0.00","848.19","224.35","110575.15","110575.15","111423.34","111423.34","1072.54","3.02","22.0429","3.02","22.0429"
"2024-11-03","1260.72","109388.71","0.00","797.52","222.39","110649.43","110649.43","111446.95","111446.95","1019.92","74.28","26.1900","74.28","26.1900"
"2024-11-04","1275.65","109388.71","0.00","784.50","222.80","110664.36","110664.36","111448.86","111448.86","1007.30","14.93","23.6671","14.93","23.6671"
"2024-11-05","1331.79","109388.71","0.00","797.19","214.47","110720.50","110720.50","111517.68","111517.68","1011.66","56.14","29.6429","56.14","29.6429"
"2024-11-06","1364.71","109388.71","0.00","790.06","214.47","110753.42","110753.42","111543.48","111543.48","1004.53","32.92","31.4871","32.92","31.4871"
"2024-11-07","1383.69","109388.71","0.00","780.24","214.47","110772.40","110772.40","111552.64","111552.64","994.71","18.98","28.9386","18.98","28.9386"
"2024-11-08","1400.06","109388.71","0.00","775.41","214.42","110788.77","110788.77","111564.18","111564.18","989.83","16.37","30.9486","16.37","30.9486"
"2024-11-09","1405.32","109388.71","0.00","791.75","219.18","110794.03","110794.03","111585.77","111585.77","1010.93","5.26","31.2686","5.26","31.2686"
"2024-11-10","1410.09","109388.71","0.00","806.01","214.55","110798.80","110798.80","111604.81","111604.81","1020.56","4.77","21.3386","4.77","21.3386"
